ID,feild_name,source_data_value,target_data_value
00001165,Amount,209,179
00001166,Amount,478,164
00001167,Amount,122,260
00001168,Amount,393,268
00001169,Amount,431,217
00001170,Amount,480,129
00001171,Amount,366,340
00001172,Amount,345,251
00001173,Amount,378,492
00001174,Amount,310,288
00001175,Amount,467,236
00001176,Amount,471,361
00001177,Amount,158,437
00001178,Amount,344,131
00001179,Amount,338,443
00001180,Amount,375,316
00001181,Amount,238,149
00001182,Amount,333,313
00001183,Amount,288,348
00001184,Amount,312,341
00001185,Amount,173,303
00001186,Amount,375,185
00001187,Amount,441,390
00001188,Amount,205,266
00001189,Amount,269,447
00001190,Amount,249,164
00001191,Amount,420,415
00001192,Amount,138,231
00001193,Amount,478,198
00001194,Amount,460,285
00001195,Amount,315,483
00001196,Amount,258,308
00001197,Amount,202,323
00001198,Amount,192,296
00001199,Amount,222,235
00001200,Amount,366,327
00001201,Amount,112,356
00001202,Amount,490,360
00001203,Amount,192,296
00001204,Amount,222,126
00001205,Amount,300,435
00001206,Amount,471,493
00001207,Amount,366,374
00001208,Amount,196,111
00001209,Amount,409,256
00001211,Amount,272,319
00001212,Amount,337,468
00001213,Amount,212,306
00001214,Amount,148,328
00001215,Amount,498,295
00001216,Amount,132,217
00001217,Amount,350,211
00001218,Amount,333,470
00001219,Amount,471,128
00001220,Amount,173,480
00001221,Amount,158,183
00001222,Amount,441,337
00001223,Amount,161,364
00001224,Amount,396,481
00001225,Amount,315,479
00001226,Amount,176,202
00001227,Amount,124,106
00001228,Amount,369,220
00001229,Amount,266,231
00001230,Amount,499,132
00001231,Amount,342,418
00001232,Amount,118,308
00001233,Amount,179,483
00001234,Amount,379,357
00001235,Amount,394,444
00001236,Amount,100,260
00001237,Amount,496,250
00001238,Amount,471,382
00001239,Amount,498,251
00001240,Amount,360,159
00001241,Amount,402,163
00001242,Amount,270,354
00001243,Amount,275,403
00001244,Amount,340,115
00001245,Amount,247,122
00001246,Amount,391,208
00001247,Amount,181,346
00001248,Amount,340,177
00001249,Amount,136,161
00001250,Amount,479,424
00001251,Amount,443,461
00001252,Amount,261,427
00001253,Amount,169,370
00001254,Amount,388,343
00001255,Amount,338,497
00001256,Amount,203,244
00001257,Amount,136,447
00001258,Amount,261,397
00001259,Amount,403,346
00001260,Amount,366,426
00001261,Amount,179,452
00001262,Amount,215,159
00001263,Amount,186,250
00001264,Amount,295,178
00001265,Amount,264,206
00001266,Amount,106,382
00001267,Amount,103,483
00001268,Amount,306,222
00001269,Amount,160,126
00001270,Amount,437,152
00001271,Amount,328,395
00001272,Amount,243,175
00001273,Amount,438,233
00001274,Amount,297,320
00001275,Amount,434,108
00001276,Amount,145,261
00001277,Amount,353,143
00001278,Amount,137,312
00001279,Amount,292,150
00001280,Amount,366,230
00001281,Amount,272,202
00001282,Amount,432,379
00001283,Amount,127,360
00001284,Amount,234,183
00001285,Amount,430,136
00001286,Amount,431,444
00001287,Amount,445,243
00001288,Amount,172,355
00001289,Amount,369,221
00001290,Amount,132,280
00001291,Amount,304,139
00001292,Amount,114,486
00001293,Amount,233,240
00001294,Amount,418,348
00001295,Amount,176,446
00001296,Amount,463,314
00001297,Amount,161,286
00001298,Amount,412,409
00001299,Amount,148,322
00001300,Amount,436,337
00001301,Amount,332,463
00001302,Amount,391,423
00001303,Amount,263,498
00001304,Amount,382,192
00001305,Amount,328,490
00001306,Amount,344,414
00001307,Amount,472,332
00001308,Amount,441,195
00001309,Amount,173,430
00001310,Amount,483,131
00001311,Amount,423,480
00001312,Amount,289,126
00001313,Amount,132,307
00001314,Amount,119,219
00001315,Amount,367,405
00001316,Amount,339,366
00001317,Amount,368,473
00001318,Amount,325,218
00001319,Amount,386,337
00001320,Amount,310,365
00001321,Amount,151,412
00001322,Amount,266,322
00001323,Amount,469,490
00001324,Amount,332,285
00001325,Amount,312,184
00001326,Amount,344,338
00001327,Amount,218,229
00001328,Amount,383,214
00001329,Amount,405,444
00001330,Amount,339,338
00001331,Amount,188,201
00001332,Amount,349,183
00001333,Amount,136,469
00001334,Amount,352,177
00001335,Amount,211,493
00001336,Amount,327,107
00001337,Amount,100,130
00001338,Amount,356,305
00001339,Amount,280,446
00001340,Amount,488,172
00001341,Amount,324,445
00001342,Amount,273,238
00001343,Amount,298,287
00001344,Amount,262,129
00001345,Amount,442,131
00001346,Amount,254,138
00001347,Amount,213,447
00001348,Amount,425,424
00001349,Amount,205,327
00001350,Amount,376,175
00001351,Amount,395,196
00001352,Amount,419,440
00001353,Amount,212,405
00001354,Amount,375,181
00001355,Amount,385,101
00001356,Amount,240,158
00001357,Amount,420,198
00001358,Amount,158,267
00001359,Amount,406,333
00001360,Amount,317,307
00001361,Amount,197,170
00001362,Amount,444,193
00001363,Amount,219,469
00001364,Amount,472,453
00001365,Amount,254,427
00001366,Amount,239,292
00001367,Amount,256,122
00001368,Amount,454,472
00001369,Amount,363,137
00001370,Amount,338,456
00001371,Amount,396,212
00001372,Amount,379,153
00001373,Amount,449,184
00001374,Amount,407,328
00001375,Amount,392,177
00001376,Amount,466,277
00001377,Amount,159,117
00001378,Amount,229,427
00001379,Amount,266,409
00001380,Amount,363,380
00001381,Amount,165,333
00001382,Amount,359,321
00001383,Amount,139,183
00001384,Amount,480,250
00001385,Amount,452,320
00001386,Amount,400,298
00001387,Amount,384,400
00001388,Amount,224,175
00001389,Amount,191,449
00001390,Amount,130,431
00001391,Amount,284,429
00001392,Amount,437,343
00001393,Amount,427,276
00001394,Amount,499,367
00001395,Amount,419,226
00001396,Amount,271,472
00001397,Amount,371,498
00001398,Amount,113,186
00001399,Amount,153,264
00001400,Amount,207,461
00001401,Amount,100,475
00001402,Amount,121,400
00001403,Amount,440,330
00001404,Amount,328,495
00001405,Amount,221,225
00001406,Amount,104,356
00001407,Amount,218,367
00001408,Amount,417,423
00001409,Amount,279,264
00001410,Amount,173,487
00001411,Amount,282,424
00001412,Amount,408,131
00001413,Amount,101,264
00001414,Amount,286,419
00001415,Amount,424,493
00001416,Amount,491,498
00001417,Amount,462,146
00001418,Amount,402,485
00001419,Amount,365,197
00001420,Amount,208,177
00001421,Amount,241,219
00001422,Amount,465,391
00001423,Amount,340,466
00001424,Amount,445,311
00001425,Amount,301,221
00001426,Amount,119,377
00001427,Amount,236,255
00001428,Amount,471,179
00001429,Amount,130,152
00001430,Amount,347,266
00001431,Amount,291,140
00001432,Amount,341,138
00001433,Amount,451,166
00001434,Amount,316,219
00001435,Amount,410,253
00001436,Amount,446,122
00001437,Amount,381,387
00001438,Amount,360,476
00001439,Amount,278,219
00001440,Amount,202,464
00001441,Amount,258,210
00001442,Amount,317,408
00001443,Amount,218,409
00001444,Amount,180,366
00001445,Amount,216,498
00001446,Amount,288,155
00001447,Amount,203,263
00001448,Amount,404,285
00001449,Amount,471,425
00001450,Amount,110,137
00001451,Amount,149,119
00001452,Amount,289,205
00001453,Amount,239,127
00001454,Amount,339,424
00001455,Amount,188,175
00001456,Amount,443,279
00001457,Amount,229,287
00001458,Amount,343,262
00001459,Amount,240,396
00001460,Amount,265,415
00001461,Amount,300,415
00001462,Amount,338,298
00001463,Amount,138,314
00001464,Amount,431,412
00001465,Amount,391,496
00001466,Amount,466,115
00001467,Amount,380,370
00001468,Amount,389,120
00001469,Amount,403,428
00001470,Amount,335,245
00001471,Amount,258,438
00001472,Amount,461,475
00001473,Amount,498,310
00001474,Amount,367,173
00001475,Amount,465,370
00001476,Amount,328,281
00001477,Amount,135,273
00001478,Amount,150,156
00001479,Amount,184,424
00001480,Amount,349,406
00001481,Amount,334,365
00001482,Amount,422,389
00001483,Amount,214,236
00001484,Amount,452,478
00001485,Amount,302,465
00001486,Amount,245,144
00001487,Amount,294,158
00001488,Amount,439,427
00001489,Amount,211,217
00001490,Amount,242,130
00001491,Amount,149,192
00001492,Amount,382,281
00001493,Amount,372,453
00001494,Amount,398,112
00001495,Amount,463,480
00001496,Amount,275,187
00001497,Amount,358,238
00001498,Amount,412,465
00001499,Amount,260,438
00001500,Amount,147,477
00001501,Amount,274,324
00001502,Amount,500,294
00001503,Amount,431,148
00001504,Amount,433,448
00001505,Amount,238,176
00001506,Amount,151,469
00001507,Amount,365,159
00001508,Amount,253,204
00001509,Amount,121,271
00001510,Amount,146,411
00001511,Amount,427,218
00001512,Amount,319,436
00001513,Amount,355,180
00001514,Amount,464,143
00001515,Amount,148,451
00001516,Amount,366,173
00001517,Amount,237,228
00001518,Amount,359,205
00001519,Amount,154,203
00001520,Amount,240,326
00001521,Amount,476,478
00001522,Amount,294,128
00001523,Amount,159,356
00001524,Amount,120,233
00001525,Amount,405,115
00001526,Amount,452,454
00001527,Amount,146,226
00001528,Amount,136,172
00001529,Amount,469,222
00001530,Amount,284,356
00001531,Amount,121,264
00001532,Amount,192,287
00001533,Amount,264,316
00001534,Amount,183,281
00001535,Amount,297,431
00001536,Amount,431,221
00001537,Amount,121,153
00001538,Amount,478,336
00001539,Amount,163,370
00001540,Amount,417,144
00001541,Amount,381,326
00001542,Amount,407,100
00001543,Amount,241,318
00001544,Amount,161,184
00001545,Amount,101,428
00001546,Amount,302,177
00001547,Amount,462,193
00001548,Amount,455,118
00001549,Amount,154,201
00001550,Amount,264,483
00001551,Amount,203,198
00001552,Amount,149,341
00001553,Amount,199,344
00001554,Amount,375,197
00001555,Amount,203,100
00001556,Amount,321,340
00001557,Amount,222,196
00001559,Amount,134,462
00001560,Amount,321,267
00001561,Amount,281,139
00001562,Amount,224,483
00001563,Amount,303,125
00001564,Amount,437,151
00001565,Amount,157,272
00001566,Amount,276,125
00001567,Amount,103,169
00001568,Amount,133,151
00001569,Amount,104,153
00001570,Amount,361,393
00001571,Amount,366,242
00001572,Amount,137,225
00001573,Amount,165,288
00001574,Amount,343,208
00001575,Amount,439,333
00001576,Amount,142,175
00001577,Amount,424,147
00001578,Amount,161,171
00001579,Amount,307,333
00001580,Amount,472,281
00001581,Amount,141,262
00001582,Amount,491,151
00001583,Amount,295,299
00001584,Amount,122,484
00001585,Amount,185,289
00001586,Amount,408,100
00001587,Amount,158,267
00001588,Amount,335,103
00001589,Amount,152,464
00001590,Amount,105,306
00001591,Amount,473,496
00001592,Amount,466,161
00001593,Amount,289,217
00001594,Amount,259,140
00001595,Amount,432,123
00001596,Amount,139,168
00001597,Amount,128,468
00001598,Amount,137,108
00001599,Amount,346,465
00001600,Amount,490,259
00001601,Amount,120,306
00001602,Amount,132,261
00001603,Amount,179,139
00001604,Amount,292,262
00001605,Amount,354,285
00001606,Amount,300,314
00001607,Amount,248,444
00001608,Amount,360,150
00001609,Amount,371,435
00001610,Amount,368,492
00001611,Amount,249,195
00001612,Amount,222,400
00001613,Amount,135,147
00001614,Amount,170,245
00001615,Amount,186,298
00001616,Amount,174,193
00001617,Amount,243,387
00001618,Amount,440,204
00001619,Amount,396,335
00001620,Amount,118,216
00001621,Amount,193,254
00001622,Amount,213,141
00001623,Amount,322,419
00001624,Amount,368,369
00001625,Amount,213,270
00001626,Amount,497,259
00001627,Amount,365,276
00001628,Amount,439,301
00001629,Amount,241,254
00001630,Amount,500,105
00001631,Amount,332,384
00001632,Amount,431,128
00001633,Amount,157,111
00001634,Amount,300,116
00001635,Amount,234,310
00001636,Amount,274,407
00001637,Amount,454,476
00001638,Amount,103,472
00001639,Amount,246,156
00001640,Amount,119,108
00001641,Amount,480,105
00001642,Amount,208,264
00001643,Amount,138,425
00001644,Amount,205,252
00001645,Amount,347,285
00001646,Amount,274,173
00001647,Amount,286,391
00001648,Amount,161,431
00001649,Amount,195,375
00001650,Amount,350,189
00001651,Amount,146,345
00001652,Amount,276,483
00001653,Amount,128,444
00001654,Amount,497,310
00001655,Amount,335,273
00001656,Amount,127,348
00001657,Amount,174,314
00001658,Amount,227,431
00001659,Amount,243,138
00001660,Amount,303,404
00001661,Amount,274,162
00001662,Amount,269,323
00001663,Amount,273,141
00001664,Amount,172,273
00001665,Amount,486,405
00001666,Amount,387,334
00001667,Amount,119,172
00001668,Amount,286,135
00001669,Amount,108,479
00001670,Amount,116,471
00001671,Amount,475,313
00001672,Amount,202,422
00001673,Amount,274,439
00001674,Amount,243,163
00001675,Amount,424,340
00001676,Amount,104,322
00001677,Amount,457,404
00001678,Amount,317,376
00001679,Amount,223,136
00001680,Amount,493,133
00001681,Amount,379,415
00001682,Amount,172,108
00001683,Amount,225,384
00001684,Amount,100,335
00001685,Amount,398,124
00001686,Amount,248,453
00001687,Amount,417,471
00001688,Amount,240,218
00001689,Amount,191,251
00001690,Amount,181,253
00001691,Amount,198,220
00001692,Amount,353,422
00001693,Amount,385,471
00001694,Amount,133,118
00001695,Amount,385,112
00001696,Amount,279,299
00001697,Amount,388,412
00001698,Amount,425,475
00001699,Amount,374,311
00001700,Amount,480,305
00001701,Amount,221,182
00001702,Amount,182,300
00001703,Amount,250,334
00001704,Amount,299,243
00001705,Amount,165,149
00001706,Amount,100,498
00001707,Amount,308,292
00001708,Amount,336,108
00001709,Amount,373,170
00001710,Amount,499,138
00001711,Amount,395,357
00001712,Amount,434,116
00001713,Amount,319,151
00001714,Amount,358,336
00001715,Amount,259,464
00001716,Amount,447,109
00001717,Amount,284,329
00001718,Amount,448,422
00001719,Amount,301,117
00001720,Amount,412,182
00001721,Amount,440,190
00001722,Amount,130,283
00001723,Amount,333,290
00001724,Amount,471,210
00001725,Amount,226,431
00001726,Amount,102,467
00001727,Amount,102,420
00001728,Amount,173,439
00001729,Amount,327,235
00001730,Amount,342,194
00001731,Amount,296,203
00001732,Amount,246,312
00001733,Amount,366,441
00001734,Amount,373,235
00001735,Amount,392,113
00001736,Amount,117,489
00001737,Amount,258,396
00001738,Amount,439,295
00001739,Amount,101,132
00001740,Amount,293,474
00001741,Amount,400,299
00001742,Amount,238,172
00001743,Amount,276,390
00001744,Amount,274,294
00001745,Amount,349,461
00001746,Amount,290,173
00001747,Amount,293,227
00001748,Amount,488,193
00001749,Amount,395,276
00001750,Amount,453,293
00001751,Amount,426,338
00001752,Amount,195,293
00001753,Amount,276,413
00001754,Amount,391,304
00001755,Amount,194,416
00001756,Amount,356,425
00001757,Amount,497,133
00001758,Amount,413,260
00001759,Amount,399,429
00001760,Amount,375,144
00001761,Amount,466,280
00001762,Amount,180,103
00001763,Amount,338,403
00001764,Amount,160,128
00001765,Amount,298,397
00001766,Amount,239,372
00001767,Amount,140,403
00001768,Amount,348,334
00001769,Amount,299,149
00001770,Amount,125,183
00001771,Amount,363,239
00001772,Amount,416,230
00001773,Amount,213,237
00001774,Amount,323,190
00001775,Amount,211,153
00001776,Amount,294,149
00001777,Amount,133,401
00001778,Amount,273,297
00001779,Amount,159,310
00001780,Amount,243,228
00001781,Amount,123,259
00001782,Amount,100,203
00001783,Amount,276,310
00001784,Amount,477,401
00001785,Amount,419,332
00001786,Amount,134,281
00001787,Amount,426,373
00001788,Amount,455,154
00001789,Amount,412,148
00001790,Amount,137,144
00001791,Amount,450,435
00001792,Amount,190,324
00001793,Amount,362,414
00001794,Amount,349,429
00001795,Amount,205,397
00001796,Amount,414,383
00001797,Amount,302,498
00001798,Amount,348,172
00001799,Amount,363,100
00001800,Amount,386,248
00001801,Amount,314,348
