ID,feild_name,source_data_value,target_data_value
00001170,Amount,223,318
00001171,Amount,244,272
00001172,Amount,260,375
00001173,Amount,492,188
00001174,Amount,481,208
00001175,Amount,400,347
00001176,Amount,285,196
00001177,Amount,395,420
00001178,Amount,486,300
00001179,Amount,104,226
00001180,Amount,296,132
00001181,Amount,451,359
00001182,Amount,385,431
00001183,Amount,273,323
00001184,Amount,198,353
00001185,Amount,150,337
00001186,Amount,363,361
00001187,Amount,183,100
00001188,Amount,284,129
00001189,Amount,387,118
00001190,Amount,464,245
00001191,Amount,423,322
00001192,Amount,327,155
00001193,Amount,354,131
00001194,Amount,346,272
00001195,Amount,333,257
00001196,Amount,199,261
00001197,Amount,223,208
00001198,Amount,320,198
00001199,Amount,211,483
00001200,Amount,464,350
00001201,Amount,145,162
00001202,Amount,385,319
00001203,Amount,417,342
00001204,Amount,362,424
00001205,Amount,290,328
00001206,Amount,315,190
00001207,Amount,114,318
00001208,Amount,417,290
00001209,Amount,443,135
00001210,Amount,377,303
00001211,Amount,216,274
00001212,Amount,354,339
00001213,Amount,290,130
00001214,Amount,358,431
00001215,Amount,156,486
00001216,Amount,115,343
00001217,Amount,403,478
00001218,Amount,218,473
00001219,Amount,252,225
00001220,Amount,287,205
00001221,Amount,437,237
00001222,Amount,334,496
00001223,Amount,391,247
00001224,Amount,429,213
00001225,Amount,467,389
00001226,Amount,326,234
00001227,Amount,147,355
00001228,Amount,378,260
00001229,Amount,487,348
00001230,Amount,232,358
00001231,Amount,356,436
00001232,Amount,241,471
00001233,Amount,300,409
00001234,Amount,298,320
00001235,Amount,402,212
00001236,Amount,323,242
00001237,Amount,323,460
00001238,Amount,143,387
00001239,Amount,271,136
00001240,Amount,372,251
00001241,Amount,452,407
00001242,Amount,421,396
00001243,Amount,482,319
00001244,Amount,243,465
00001245,Amount,447,444
00001246,Amount,130,459
00001247,Amount,228,251
00001248,Amount,381,373
00001249,Amount,447,104
00001250,Amount,247,362
00001251,Amount,356,182
00001252,Amount,407,275
00001253,Amount,182,398
00001254,Amount,348,299
00001255,Amount,313,168
00001256,Amount,384,302
00001257,Amount,293,112
00001258,Amount,101,252
00001259,Amount,321,402
00001260,Amount,340,399
00001261,Amount,115,248
00001262,Amount,267,131
00001263,Amount,149,156
00001264,Amount,404,273
00001265,Amount,481,288
00001266,Amount,378,250
00001267,Amount,474,318
00001268,Amount,464,103
00001269,Amount,360,310
00001270,Amount,148,442
00001271,Amount,109,496
00001272,Amount,199,211
00001273,Amount,126,353
00001274,Amount,114,405
00001275,Amount,397,308
00001276,Amount,286,147
00001277,Amount,108,296
00001278,Amount,181,328
00001279,Amount,358,200
00001280,Amount,129,325
00001281,Amount,298,349
00001282,Amount,354,216
00001283,Amount,235,467
00001284,Amount,334,368
00001285,Amount,130,209
00001286,Amount,136,350
00001287,Amount,419,170
00001288,Amount,200,129
00001289,Amount,400,414
00001290,Amount,282,493
00001291,Amount,111,112
00001292,Amount,310,396
00001293,Amount,183,164
00001294,Amount,437,494
00001295,Amount,326,258
00001296,Amount,227,204
00001297,Amount,209,181
00001298,Amount,442,188
00001299,Amount,341,110
00001300,Amount,475,142
00001301,Amount,224,233
00001302,Amount,139,214
00001303,Amount,330,490
00001304,Amount,364,212
00001305,Amount,239,361
00001306,Amount,442,148
00001307,Amount,148,108
00001308,Amount,252,152
00001309,Amount,212,492
00001310,Amount,284,134
00001311,Amount,368,357
00001312,Amount,415,476
00001313,Amount,479,145
00001314,Amount,160,272
00001315,Amount,287,165
00001316,Amount,142,329
00001317,Amount,169,442
00001318,Amount,373,449
00001319,Amount,215,210
00001320,Amount,254,187
00001321,Amount,242,329
00001322,Amount,128,477
00001323,Amount,197,328
00001324,Amount,237,117
00001325,Amount,288,475
00001326,Amount,398,430
00001327,Amount,121,373
00001328,Amount,416,482
00001329,Amount,326,341
00001330,Amount,308,240
00001331,Amount,430,232
00001332,Amount,343,493
00001333,Amount,331,295
00001334,Amount,100,451
00001335,Amount,335,190
00001336,Amount,444,327
00001337,Amount,333,480
00001338,Amount,137,259
00001339,Amount,194,233
00001340,Amount,267,466
00001341,Amount,441,258
00001342,Amount,303,472
00001343,Amount,412,256
00001344,Amount,456,274
00001345,Amount,281,295
00001346,Amount,205,183
00001347,Amount,136,114
00001348,Amount,459,203
00001349,Amount,284,124
00001350,Amount,380,447
00001351,Amount,282,390
00001352,Amount,375,484
00001353,Amount,128,228
00001354,Amount,252,140
00001355,Amount,204,262
00001356,Amount,318,290
00001357,Amount,336,456
00001358,Amount,206,183
00001359,Amount,272,191
00001360,Amount,190,463
00001361,Amount,386,265
00001362,Amount,322,366
00001363,Amount,452,359
00001364,Amount,226,139
00001365,Amount,109,158
00001366,Amount,388,432
00001367,Amount,382,356
00001368,Amount,122,426
00001369,Amount,354,400
00001370,Amount,413,498
00001371,Amount,417,412
00001372,Amount,327,256
00001373,Amount,459,399
00001374,Amount,110,290
00001375,Amount,276,170
00001376,Amount,401,466
00001377,Amount,341,261
00001378,Amount,466,215
00001379,Amount,404,253
00001380,Amount,214,202
00001381,Amount,129,384
00001382,Amount,326,430
00001383,Amount,210,467
00001384,Amount,376,106
00001385,Amount,350,372
00001386,Amount,443,329
00001387,Amount,316,127
00001388,Amount,105,299
00001389,Amount,328,227
00001390,Amount,406,393
00001391,Amount,184,102
00001392,Amount,319,252
00001393,Amount,215,154
00001394,Amount,274,312
00001395,Amount,373,167
00001396,Amount,254,313
00001397,Amount,393,263
00001398,Amount,152,416
00001399,Amount,245,468
00001400,Amount,423,205
00001401,Amount,152,251
00001402,Amount,134,165
00001403,Amount,127,116
00001404,Amount,107,446
00001405,Amount,337,364
00001406,Amount,419,303
00001407,Amount,261,462
00001408,Amount,300,112
00001409,Amount,103,127
00001410,Amount,298,458
00001411,Amount,433,104
00001412,Amount,226,113
00001413,Amount,209,183
00001414,Amount,262,415
00001415,Amount,278,456
00001416,Amount,330,279
00001417,Amount,314,251
00001418,Amount,312,183
00001419,Amount,241,220
00001420,Amount,164,107
00001421,Amount,302,185
00001422,Amount,187,152
00001423,Amount,135,248
00001424,Amount,420,262
00001425,Amount,479,383
00001426,Amount,214,264
00001427,Amount,219,320
00001428,Amount,274,314
00001429,Amount,280,377
00001430,Amount,101,289
00001431,Amount,413,191
00001432,Amount,351,470
00001433,Amount,255,393
00001434,Amount,470,376
00001435,Amount,117,432
00001436,Amount,280,290
00001437,Amount,232,160
00001438,Amount,434,121
00001439,Amount,439,230
00001440,Amount,127,214
00001441,Amount,344,460
00001442,Amount,461,471
00001443,Amount,116,250
00001444,Amount,290,224
00001445,Amount,376,269
00001446,Amount,376,341
00001447,Amount,461,286
00001448,Amount,492,142
00001449,Amount,291,341
00001450,Amount,498,220
00001451,Amount,217,166
00001452,Amount,183,248
00001453,Amount,333,166
00001454,Amount,429,163
00001455,Amount,230,282
00001456,Amount,474,478
00001457,Amount,338,380
00001458,Amount,102,375
00001459,Amount,205,144
00001460,Amount,123,414
00001461,Amount,256,327
00001462,Amount,292,130
00001463,Amount,296,148
00001464,Amount,271,182
00001465,Amount,194,432
00001466,Amount,410,174
00001467,Amount,165,243
00001468,Amount,308,151
00001469,Amount,270,183
00001470,Amount,423,500
00001471,Amount,199,219
00001472,Amount,436,198
00001473,Amount,453,341
00001474,Amount,376,187
00001475,Amount,441,266
00001476,Amount,448,145
00001477,Amount,294,472
00001478,Amount,200,348
00001479,Amount,369,215
00001480,Amount,500,184
00001481,Amount,342,447
00001482,Amount,342,332
00001483,Amount,154,211
00001484,Amount,299,156
00001485,Amount,138,306
00001486,Amount,107,139
00001487,Amount,321,232
00001488,Amount,346,240
00001489,Amount,224,155
00001490,Amount,434,305
00001491,Amount,119,434
00001492,Amount,346,111
00001493,Amount,176,171
00001494,Amount,235,403
00001495,Amount,280,433
00001496,Amount,320,433
00001497,Amount,378,375
00001498,Amount,228,232
00001499,Amount,264,273
00001500,Amount,144,346
00001501,Amount,206,450
00001502,Amount,178,498
00001503,Amount,457,344
00001504,Amount,290,313
00001505,Amount,130,245
00001506,Amount,495,486
00001507,Amount,208,102
00001508,Amount,432,334
00001509,Amount,207,202
00001510,Amount,436,266
00001511,Amount,153,354
00001512,Amount,158,284
00001513,Amount,359,213
00001514,Amount,219,125
00001515,Amount,267,323
00001516,Amount,220,444
00001517,Amount,334,188
00001518,Amount,335,424
00001519,Amount,378,417
00001520,Amount,412,476
00001521,Amount,389,493
00001522,Amount,332,442
00001523,Amount,357,363
00001524,Amount,429,178
00001525,Amount,241,177
00001526,Amount,186,134
00001527,Amount,375,201
00001528,Amount,497,380
00001529,Amount,285,276
00001530,Amount,220,296
00001531,Amount,108,460
00001532,Amount,495,104
00001533,Amount,429,111
00001534,Amount,446,415
00001535,Amount,242,234
00001536,Amount,444,500
00001537,Amount,121,332
00001538,Amount,142,414
00001539,Amount,333,435
00001540,Amount,398,259
00001541,Amount,316,149
00001542,Amount,180,186
00001543,Amount,286,403
00001544,Amount,154,307
00001545,Amount,243,488
00001546,Amount,354,154
00001547,Amount,192,204
00001548,Amount,457,329
00001549,Amount,208,317
00001550,Amount,349,213
00001551,Amount,227,177
00001552,Amount,252,281
00001553,Amount,215,244
00001554,Amount,189,167
00001555,Amount,490,354
00001556,Amount,345,113
00001557,Amount,277,463
00001558,Amount,139,450
00001559,Amount,435,238
00001560,Amount,239,109
00001561,Amount,411,351
00001562,Amount,287,447
00001563,Amount,143,312
00001564,Amount,201,287
00001565,Amount,433,347
00001566,Amount,118,180
00001567,Amount,195,231
00001568,Amount,271,469
00001569,Amount,156,145
00001570,Amount,185,108
00001571,Amount,426,487
00001572,Amount,478,329
00001573,Amount,141,403
00001574,Amount,341,316
00001575,Amount,129,411
00001576,Amount,462,233
00001577,Amount,372,261
00001578,Amount,416,186
00001579,Amount,349,190
00001580,Amount,162,272
00001581,Amount,145,334
00001582,Amount,147,196
00001583,Amount,278,475
00001584,Amount,260,356
00001585,Amount,117,333
00001586,Amount,488,122
00001587,Amount,484,351
00001588,Amount,109,241
00001589,Amount,400,249
00001590,Amount,293,469
00001591,Amount,358,330
00001592,Amount,413,497
00001593,Amount,498,481
00001594,Amount,127,391
00001595,Amount,197,293
00001596,Amount,258,214
00001597,Amount,280,331
00001598,Amount,495,364
00001599,Amount,341,352
00001600,Amount,368,209
00001601,Amount,252,127
00001602,Amount,341,407
00001603,Amount,258,285
00001604,Amount,493,483
00001605,Amount,140,287
00001606,Amount,151,334
00001607,Amount,439,198
00001608,Amount,181,138
00001609,Amount,212,298
00001610,Amount,296,334
00001611,Amount,176,191
00001612,Amount,150,247
00001613,Amount,201,192
00001614,Amount,308,499
00001615,Amount,434,199
00001616,Amount,473,380
00001617,Amount,164,328
00001618,Amount,470,166
00001619,Amount,371,119
00001620,Amount,372,134
00001621,Amount,170,124
00001622,Amount,479,365
00001623,Amount,346,302
00001624,Amount,483,337
00001625,Amount,205,304
00001626,Amount,239,113
00001627,Amount,209,500
00001628,Amount,403,284
00001629,Amount,233,105
00001630,Amount,182,150
00001631,Amount,490,144
00001632,Amount,381,109
00001633,Amount,122,115
00001634,Amount,234,172
00001635,Amount,230,383
00001636,Amount,307,175
00001637,Amount,227,205
00001638,Amount,140,219
00001639,Amount,334,339
00001640,Amount,232,321
00001641,Amount,141,280
00001642,Amount,153,187
00001643,Amount,153,475
00001644,Amount,432,317
00001645,Amount,210,465
00001646,Amount,422,285
00001647,Amount,295,275
00001648,Amount,499,342
00001649,Amount,399,213
00001650,Amount,143,120
00001651,Amount,487,455
00001652,Amount,202,174
00001653,Amount,494,403
00001654,Amount,146,202
00001655,Amount,401,185
00001656,Amount,378,185
00001657,Amount,316,230
00001658,Amount,329,189
00001659,Amount,350,169
00001660,Amount,419,221
00001661,Amount,334,255
00001662,Amount,244,434
00001663,Amount,475,313
00001664,Amount,327,228
00001665,Amount,412,218
00001666,Amount,144,383
00001667,Amount,465,233
00001668,Amount,475,237
00001669,Amount,183,245
00001670,Amount,458,427
00001671,Amount,408,122
00001672,Amount,142,205
00001673,Amount,101,149
00001674,Amount,224,456
00001675,Amount,440,261
00001676,Amount,224,323
00001677,Amount,259,405
00001678,Amount,206,478
00001679,Amount,280,149
00001680,Amount,414,232
00001681,Amount,401,202
00001682,Amount,172,309
00001683,Amount,479,117
00001684,Amount,252,204
00001685,Amount,207,237
00001686,Amount,157,423
00001687,Amount,497,202
00001688,Amount,198,183
00001689,Amount,305,313
00001690,Amount,134,388
00001691,Amount,472,427
00001692,Amount,138,271
00001693,Amount,208,211
00001694,Amount,181,486
00001695,Amount,489,340
00001696,Amount,207,201
00001697,Amount,370,499
00001698,Amount,217,151
00001699,Amount,484,144
00001700,Amount,251,243
00001701,Amount,369,340
00001702,Amount,158,243
00001703,Amount,321,467
00001704,Amount,321,202
00001705,Amount,372,356
00001706,Amount,468,473
00001707,Amount,329,499
00001708,Amount,466,237
00001709,Amount,339,205
00001710,Amount,263,485
00001711,Amount,346,420
00001712,Amount,103,127
00001713,Amount,349,386
00001714,Amount,451,230
00001715,Amount,133,294
00001716,Amount,132,248
00001717,Amount,347,387
00001718,Amount,132,224
00001719,Amount,116,496
00001720,Amount,156,306
00001721,Amount,179,245
00001722,Amount,395,149
00001723,Amount,389,283
00001724,Amount,303,243
00001725,Amount,366,185
00001726,Amount,324,397
00001727,Amount,458,370
00001728,Amount,208,461
00001729,Amount,371,224
00001730,Amount,290,131
00001731,Amount,139,382
00001732,Amount,301,310
00001733,Amount,339,301
00001734,Amount,109,488
00001735,Amount,227,378
00001736,Amount,379,307
00001737,Amount,463,127
00001738,Amount,345,275
00001739,Amount,292,483
00001740,Amount,349,279
00001741,Amount,195,327
00001742,Amount,285,275
00001743,Amount,411,134
00001744,Amount,203,439
00001745,Amount,147,162
00001746,Amount,147,499
00001747,Amount,376,336
00001748,Amount,474,321
00001749,Amount,156,370
00001750,Amount,161,267
00001751,Amount,234,216
00001752,Amount,199,194
00001753,Amount,152,101
00001754,Amount,379,245
00001755,Amount,186,333
00001756,Amount,350,311
00001757,Amount,406,335
00001758,Amount,240,455
00001759,Amount,464,139
00001760,Amount,343,217
00001761,Amount,385,326
00001762,Amount,263,158
00001763,Amount,267,256
00001764,Amount,395,286
00001765,Amount,186,344
00001766,Amount,205,341
00001767,Amount,242,332
00001768,Amount,478,106
00001769,Amount,280,113
00001770,Amount,226,335
00001771,Amount,311,197
00001772,Amount,232,396
00001773,Amount,191,443
00001774,Amount,309,470
00001775,Amount,189,146
00001776,Amount,417,224
00001777,Amount,280,467
00001778,Amount,384,146
00001779,Amount,448,336
00001780,Amount,383,130
00001781,Amount,284,366
00001782,Amount,296,288
00001783,Amount,129,116
00001784,Amount,450,105
00001785,Amount,407,476
00001786,Amount,319,111
00001787,Amount,151,103
00001788,Amount,431,111
00001789,Amount,165,284
00001790,Amount,103,500
00001791,Amount,300,500
00001792,Amount,240,352
00001793,Amount,133,273
00001794,Amount,197,195
00001795,Amount,278,193
00001796,Amount,288,383
00001797,Amount,225,141
00001798,Amount,142,423
00001799,Amount,171,376
00001800,Amount,379,447
00001801,Amount,285,339
00001802,Amount,434,199
00001803,Amount,115,120
00001804,Amount,259,319
